,Location,Parameter,Unit,Frequency,Date,Value
5506,5 - 14TH & BOND,N,MG/L,1 / 3 MO.,2008-05-31,16.25
5507,5 - 14TH & BOND,"N, Kjeldahl",MG/L,1 / 3 MO.,2008-05-31,0.11
5508,5 - 14TH & BOND,P,MG/L,1 / 3 MO.,2008-05-31,0.3
5509,5 - 14TH & BOND,CaCO3,MG/L,1 / 3 MO.,2008-05-31,30.0
5510,5 - 14TH & BOND,Ag,UG/L,1 / 3 MO.,2008-05-31,1.0
5511,5 - 14TH & BOND,Zn,UG/L,1 / 3 MO.,2008-05-31,67.4
5512,5 - 14TH & BOND,Cd,UG/L,1 / 3 MO.,2008-05-31,1.0
5513,5 - 14TH & BOND,Pb,UG/L,1 / 3 MO.,2008-05-31,9.0
5514,5 - 14TH & BOND,Cu,UG/L,1 / 3 MO.,2008-05-31,13.6
5515,5 - 14TH & BOND,Flow,MGD,1 / 3 MO.,2008-05-31,4.306
5516,5 - 14TH & BOND,TDS,MG/L,1 / 3 MO.,2008-05-31,76.0
5517,5 - 14TH & BOND,Streptococci,#/100ML,1 / 3 MO.,2008-05-31,100.0
5518,5 - 14TH & BOND,E.Coli,#/100ML,1 / 3 MO.,2008-05-31,6600.0
5519,5 - 14TH & BOND,"BOD, C",MG/L,1 / 3 MO.,2008-05-31,2.18
5520,1 - UNIVERSITY & I-630,Se,UG/L,1 / 3 MO.,2008-08-31,
5521,1 - UNIVERSITY & I-630,Be,UG/L,1 / 3 MO.,2008-08-31,
5522,1 - UNIVERSITY & I-630,Ni,UG/L,1 / 3 MO.,2008-08-31,
5523,1 - UNIVERSITY & I-630,Cr,UG/L,1 / 3 MO.,2008-08-31,
5524,1 - UNIVERSITY & I-630,Hg,UG/L,1 / 3 MO.,2008-08-31,
5525,1 - UNIVERSITY & I-630,Cyanide,UG/L,1 / 3 MO.,2008-08-31,
5526,1 - UNIVERSITY & I-630,BOD,MG/L,1 / 3 MO.,2008-08-31,5.3
5527,1 - UNIVERSITY & I-630,pH,SU,1 / 3 MO.,2008-08-31,6.73
5528,1 - UNIVERSITY & I-630,TSS,MG/L,1 / 3 MO.,2008-08-31,13.3
5529,1 - UNIVERSITY & I-630,Oil,MG/L,1 / 3 MO.,2008-08-31,0.4
5530,1 - UNIVERSITY & I-630,N,MG/L,1 / 3 MO.,2008-08-31,1.85
5531,1 - UNIVERSITY & I-630,"N, Kjeldahl",MG/L,1 / 3 MO.,2008-08-31,1.0
5532,1 - UNIVERSITY & I-630,P,MG/L,1 / 3 MO.,2008-08-31,1.0
5533,1 - UNIVERSITY & I-630,CaCO3,MG/L,1 / 3 MO.,2008-08-31,97.1
5534,1 - UNIVERSITY & I-630,Ag,UG/L,1 / 3 MO.,2008-08-31,1.0
5535,1 - UNIVERSITY & I-630,Zn,UG/L,1 / 3 MO.,2008-08-31,35.0
5536,1 - UNIVERSITY & I-630,Cd,UG/L,1 / 3 MO.,2008-08-31,1.0
5537,1 - UNIVERSITY & I-630,Pb,UG/L,1 / 3 MO.,2008-08-31,2.1
5538,1 - UNIVERSITY & I-630,Cu,UG/L,1 / 3 MO.,2008-08-31,16.8
5539,1 - UNIVERSITY & I-630,Flow,MGD,1 / 3 MO.,2008-08-31,1.615
5540,1 - UNIVERSITY & I-630,TDS,MG/L,1 / 3 MO.,2008-08-31,109.0
5541,1 - UNIVERSITY & I-630,Streptococci,#/100ML,1 / 3 MO.,2008-08-31,4700.0
5542,1 - UNIVERSITY & I-630,E.Coli,#/100ML,1 / 3 MO.,2008-08-31,10300.0
5543,1 - UNIVERSITY & I-630,"BOD, C",MG/L,1 / 3 MO.,2008-08-31,3.8
5544,2 - 33RD & WHITFIELD,Se,UG/L,1 / 3 MO.,2008-08-31,
5545,2 - 33RD & WHITFIELD,Be,UG/L,1 / 3 MO.,2008-08-31,
5546,2 - 33RD & WHITFIELD,Ni,UG/L,1 / 3 MO.,2008-08-31,
5547,2 - 33RD & WHITFIELD,Cr,UG/L,1 / 3 MO.,2008-08-31,
5548,2 - 33RD & WHITFIELD,Hg,UG/L,1 / 3 MO.,2008-08-31,
5549,2 - 33RD & WHITFIELD,Cyanide,UG/L,1 / 3 MO.,2008-08-31,
5550,2 - 33RD & WHITFIELD,BOD,MG/L,1 / 3 MO.,2008-08-31,4.8
5551,2 - 33RD & WHITFIELD,pH,SU,1 / 3 MO.,2008-08-31,6.53
5552,2 - 33RD & WHITFIELD,TSS,MG/L,1 / 3 MO.,2008-08-31,74.0
5553,2 - 33RD & WHITFIELD,Oil,MG/L,1 / 3 MO.,2008-08-31,0.3
5554,2 - 33RD & WHITFIELD,N,MG/L,1 / 3 MO.,2008-08-31,1.87
5555,2 - 33RD & WHITFIELD,"N, Kjeldahl",MG/L,1 / 3 MO.,2008-08-31,2.38
5556,2 - 33RD & WHITFIELD,P,MG/L,1 / 3 MO.,2008-08-31,1.0
5557,2 - 33RD & WHITFIELD,CaCO3,MG/L,1 / 3 MO.,2008-08-31,33.6
5558,2 - 33RD & WHITFIELD,Ag,UG/L,1 / 3 MO.,2008-08-31,1.0
5559,2 - 33RD & WHITFIELD,Zn,UG/L,1 / 3 MO.,2008-08-31,15.1
5560,2 - 33RD & WHITFIELD,Cd,UG/L,1 / 3 MO.,2008-08-31,1.0
5561,2 - 33RD & WHITFIELD,Pb,UG/L,1 / 3 MO.,2008-08-31,3.7
5562,2 - 33RD & WHITFIELD,Cu,UG/L,1 / 3 MO.,2008-08-31,13.9
5563,2 - 33RD & WHITFIELD,Flow,MGD,1 / 3 MO.,2008-08-31,0.8079999999999999
5564,2 - 33RD & WHITFIELD,TDS,MG/L,1 / 3 MO.,2008-08-31,149.0
5565,2 - 33RD & WHITFIELD,Streptococci,#/100ML,1 / 3 MO.,2008-08-31,1900.0
5566,2 - 33RD & WHITFIELD,E.Coli,#/100ML,1 / 3 MO.,2008-08-31,3600.0
5567,2 - 33RD & WHITFIELD,"BOD, C",MG/L,1 / 3 MO.,2008-08-31,4.0
5568,3 - CHENAL PKWY & OAK MEADOW,Se,UG/L,1 / 3 MO.,2008-08-31,
5569,3 - CHENAL PKWY & OAK MEADOW,Be,UG/L,1 / 3 MO.,2008-08-31,
5570,3 - CHENAL PKWY & OAK MEADOW,Ni,UG/L,1 / 3 MO.,2008-08-31,
5571,3 - CHENAL PKWY & OAK MEADOW,Cr,UG/L,1 / 3 MO.,2008-08-31,
5572,3 - CHENAL PKWY & OAK MEADOW,Hg,UG/L,1 / 3 MO.,2008-08-31,
5573,3 - CHENAL PKWY & OAK MEADOW,Cyanide,UG/L,1 / 3 MO.,2008-08-31,
5574,3 - CHENAL PKWY & OAK MEADOW,BOD,MG/L,1 / 3 MO.,2008-08-31,2.4
5575,3 - CHENAL PKWY & OAK MEADOW,pH,SU,1 / 3 MO.,2008-08-31,6.32
5576,3 - CHENAL PKWY & OAK MEADOW,TSS,MG/L,1 / 3 MO.,2008-08-31,2.4
5577,3 - CHENAL PKWY & OAK MEADOW,Oil,MG/L,1 / 3 MO.,2008-08-31,0.2
5578,3 - CHENAL PKWY & OAK MEADOW,N,MG/L,1 / 3 MO.,2008-08-31,1.012
5579,3 - CHENAL PKWY & OAK MEADOW,"N, Kjeldahl",MG/L,1 / 3 MO.,2008-08-31,1.0
5580,3 - CHENAL PKWY & OAK MEADOW,P,MG/L,1 / 3 MO.,2008-08-31,1.0
5581,3 - CHENAL PKWY & OAK MEADOW,CaCO3,MG/L,1 / 3 MO.,2008-08-31,35.2
5582,3 - CHENAL PKWY & OAK MEADOW,Ag,UG/L,1 / 3 MO.,2008-08-31,1.0
5583,3 - CHENAL PKWY & OAK MEADOW,Zn,UG/L,1 / 3 MO.,2008-08-31,9.4
5584,3 - CHENAL PKWY & OAK MEADOW,Cd,UG/L,1 / 3 MO.,2008-08-31,1.0
5585,3 - CHENAL PKWY & OAK MEADOW,Pb,UG/L,1 / 3 MO.,2008-08-31,1.0
5586,3 - CHENAL PKWY & OAK MEADOW,Cu,UG/L,1 / 3 MO.,2008-08-31,9.9
5587,3 - CHENAL PKWY & OAK MEADOW,Flow,MGD,1 / 3 MO.,2008-08-31,0.034
5588,3 - CHENAL PKWY & OAK MEADOW,TDS,MG/L,1 / 3 MO.,2008-08-31,37.0
5589,3 - CHENAL PKWY & OAK MEADOW,Streptococci,#/100ML,1 / 3 MO.,2008-08-31,1550.0
5590,3 - CHENAL PKWY & OAK MEADOW,E.Coli,#/100ML,1 / 3 MO.,2008-08-31,800.0
5591,3 - CHENAL PKWY & OAK MEADOW,"BOD, C",MG/L,1 / 3 MO.,2008-08-31,2.4
5592,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Se,UG/L,1 / 3 MO.,2008-08-31,
5593,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Be,UG/L,1 / 3 MO.,2008-08-31,
5594,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ni,UG/L,1 / 3 MO.,2008-08-31,
5595,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cr,UG/L,1 / 3 MO.,2008-08-31,
5596,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Hg,UG/L,1 / 3 MO.,2008-08-31,
5597,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cyanide,UG/L,1 / 3 MO.,2008-08-31,
5598,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),BOD,MG/L,1 / 3 MO.,2008-08-31,
5599,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),pH,SU,1 / 3 MO.,2008-08-31,
5600,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TSS,MG/L,1 / 3 MO.,2008-08-31,
5601,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Oil,MG/L,1 / 3 MO.,2008-08-31,
5602,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),N,MG/L,1 / 3 MO.,2008-08-31,
5603,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"N, Kjeldahl",MG/L,1 / 3 MO.,2008-08-31,
5604,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),P,MG/L,1 / 3 MO.,2008-08-31,
5605,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),CaCO3,MG/L,1 / 3 MO.,2008-08-31,
5606,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ag,UG/L,1 / 3 MO.,2008-08-31,
5607,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Zn,UG/L,1 / 3 MO.,2008-08-31,
5608,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cd,UG/L,1 / 3 MO.,2008-08-31,
5609,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Pb,UG/L,1 / 3 MO.,2008-08-31,
5610,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cu,UG/L,1 / 3 MO.,2008-08-31,
5611,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Flow,MGD,1 / 3 MO.,2008-08-31,
5612,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TDS,MG/L,1 / 3 MO.,2008-08-31,
5613,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Streptococci,#/100ML,1 / 3 MO.,2008-08-31,
5614,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),E.Coli,#/100ML,1 / 3 MO.,2008-08-31,
5615,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"BOD, C",MG/L,1 / 3 MO.,2008-08-31,
5616,5 - 14TH & BOND,Se,UG/L,1 / 3 MO.,2008-08-31,
5617,5 - 14TH & BOND,Be,UG/L,1 / 3 MO.,2008-08-31,
5618,5 - 14TH & BOND,Ni,UG/L,1 / 3 MO.,2008-08-31,
5619,5 - 14TH & BOND,Cr,UG/L,1 / 3 MO.,2008-08-31,
5620,5 - 14TH & BOND,Hg,UG/L,1 / 3 MO.,2008-08-31,
5621,5 - 14TH & BOND,Cyanide,UG/L,1 / 3 MO.,2008-08-31,
5622,5 - 14TH & BOND,BOD,MG/L,1 / 3 MO.,2008-08-31,7.2
5623,5 - 14TH & BOND,pH,SU,1 / 3 MO.,2008-08-31,6.3
5624,5 - 14TH & BOND,TSS,MG/L,1 / 3 MO.,2008-08-31,4.8
5625,5 - 14TH & BOND,Oil,MG/L,1 / 3 MO.,2008-08-31,0.3
5626,5 - 14TH & BOND,N,MG/L,1 / 3 MO.,2008-08-31,1.53
5627,5 - 14TH & BOND,"N, Kjeldahl",MG/L,1 / 3 MO.,2008-08-31,1.0
5628,5 - 14TH & BOND,P,MG/L,1 / 3 MO.,2008-08-31,1.0
5629,5 - 14TH & BOND,CaCO3,MG/L,1 / 3 MO.,2008-08-31,35.3
5630,5 - 14TH & BOND,Ag,UG/L,1 / 3 MO.,2008-08-31,1.8
5631,5 - 14TH & BOND,Zn,UG/L,1 / 3 MO.,2008-08-31,60.2
5632,5 - 14TH & BOND,Cd,UG/L,1 / 3 MO.,2008-08-31,1.0
5633,5 - 14TH & BOND,Pb,UG/L,1 / 3 MO.,2008-08-31,2.4
5634,5 - 14TH & BOND,Cu,UG/L,1 / 3 MO.,2008-08-31,21.7
5635,5 - 14TH & BOND,Flow,MGD,1 / 3 MO.,2008-08-31,0.618
5636,5 - 14TH & BOND,TDS,MG/L,1 / 3 MO.,2008-08-31,31.0
5637,5 - 14TH & BOND,Streptococci,#/100ML,1 / 3 MO.,2008-08-31,1200.0
5638,5 - 14TH & BOND,E.Coli,#/100ML,1 / 3 MO.,2008-08-31,5900.0
5639,5 - 14TH & BOND,"BOD, C",MG/L,1 / 3 MO.,2008-08-31,5.3
5640,1 - UNIVERSITY & I-630,Se,UG/L,1 / 3 MO.,2008-11-30,
5641,1 - UNIVERSITY & I-630,Be,UG/L,1 / 3 MO.,2008-11-30,
5642,1 - UNIVERSITY & I-630,Ni,UG/L,1 / 3 MO.,2008-11-30,
5643,1 - UNIVERSITY & I-630,Cr,UG/L,1 / 3 MO.,2008-11-30,
5644,1 - UNIVERSITY & I-630,Hg,UG/L,1 / 3 MO.,2008-11-30,
5645,1 - UNIVERSITY & I-630,Cyanide,UG/L,1 / 3 MO.,2008-11-30,
5646,1 - UNIVERSITY & I-630,BOD,MG/L,1 / 3 MO.,2008-11-30,6.0
5647,1 - UNIVERSITY & I-630,pH,SU,1 / 3 MO.,2008-11-30,7.47
5648,1 - UNIVERSITY & I-630,TSS,MG/L,1 / 3 MO.,2008-11-30,9.0
5649,1 - UNIVERSITY & I-630,Oil,MG/L,1 / 3 MO.,2008-11-30,0.5
5650,1 - UNIVERSITY & I-630,N,MG/L,1 / 3 MO.,2008-11-30,0.068
5651,1 - UNIVERSITY & I-630,"N, Kjeldahl",MG/L,1 / 3 MO.,2008-11-30,0.5
5652,1 - UNIVERSITY & I-630,P,MG/L,1 / 3 MO.,2008-11-30,0.9159999999999999
5653,1 - UNIVERSITY & I-630,CaCO3,MG/L,1 / 3 MO.,2008-11-30,1.53
5654,1 - UNIVERSITY & I-630,Ag,UG/L,1 / 3 MO.,2008-11-30,0.2
5655,1 - UNIVERSITY & I-630,Zn,UG/L,1 / 3 MO.,2008-11-30,30.4
5656,1 - UNIVERSITY & I-630,Cd,UG/L,1 / 3 MO.,2008-11-30,0.2
5657,1 - UNIVERSITY & I-630,Pb,UG/L,1 / 3 MO.,2008-11-30,2.31
5658,1 - UNIVERSITY & I-630,Cu,UG/L,1 / 3 MO.,2008-11-30,11.4
5659,1 - UNIVERSITY & I-630,Flow,MGD,1 / 3 MO.,2008-11-30,0.20199999999999999
5660,1 - UNIVERSITY & I-630,TDS,MG/L,1 / 3 MO.,2008-11-30,48.0
5661,1 - UNIVERSITY & I-630,Streptococci,#/100ML,1 / 3 MO.,2008-11-30,2200.0
5662,1 - UNIVERSITY & I-630,E.Coli,#/100ML,1 / 3 MO.,2008-11-30,1300.0
5663,1 - UNIVERSITY & I-630,"BOD, C",MG/L,1 / 3 MO.,2008-11-30,8.0
5664,2 - 33RD & WHITFIELD,Se,UG/L,1 / 3 MO.,2008-11-30,
5665,2 - 33RD & WHITFIELD,Be,UG/L,1 / 3 MO.,2008-11-30,
5666,2 - 33RD & WHITFIELD,Ni,UG/L,1 / 3 MO.,2008-11-30,
5667,2 - 33RD & WHITFIELD,Cr,UG/L,1 / 3 MO.,2008-11-30,
5668,2 - 33RD & WHITFIELD,Hg,UG/L,1 / 3 MO.,2008-11-30,
5669,2 - 33RD & WHITFIELD,Cyanide,UG/L,1 / 3 MO.,2008-11-30,
5670,2 - 33RD & WHITFIELD,BOD,MG/L,1 / 3 MO.,2008-11-30,11.0
5671,2 - 33RD & WHITFIELD,pH,SU,1 / 3 MO.,2008-11-30,7.31
5672,2 - 33RD & WHITFIELD,TSS,MG/L,1 / 3 MO.,2008-11-30,6.0
5673,2 - 33RD & WHITFIELD,Oil,MG/L,1 / 3 MO.,2008-11-30,0.1
5674,2 - 33RD & WHITFIELD,N,MG/L,1 / 3 MO.,2008-11-30,1.465
5675,2 - 33RD & WHITFIELD,"N, Kjeldahl",MG/L,1 / 3 MO.,2008-11-30,0.5
5676,2 - 33RD & WHITFIELD,P,MG/L,1 / 3 MO.,2008-11-30,0.898
5677,2 - 33RD & WHITFIELD,CaCO3,MG/L,1 / 3 MO.,2008-11-30,3.64
5678,2 - 33RD & WHITFIELD,Ag,UG/L,1 / 3 MO.,2008-11-30,0.2
5679,2 - 33RD & WHITFIELD,Zn,UG/L,1 / 3 MO.,2008-11-30,18.4
5680,2 - 33RD & WHITFIELD,Cd,UG/L,1 / 3 MO.,2008-11-30,0.2
5681,2 - 33RD & WHITFIELD,Pb,UG/L,1 / 3 MO.,2008-11-30,2.53
5682,2 - 33RD & WHITFIELD,Cu,UG/L,1 / 3 MO.,2008-11-30,11.2
5683,2 - 33RD & WHITFIELD,Flow,MGD,1 / 3 MO.,2008-11-30,0.336
5684,2 - 33RD & WHITFIELD,TDS,MG/L,1 / 3 MO.,2008-11-30,74.0
5685,2 - 33RD & WHITFIELD,Streptococci,#/100ML,1 / 3 MO.,2008-11-30,2000.0
5686,2 - 33RD & WHITFIELD,E.Coli,#/100ML,1 / 3 MO.,2008-11-30,2100.0
5687,2 - 33RD & WHITFIELD,"BOD, C",MG/L,1 / 3 MO.,2008-11-30,11.5
5688,3 - CHENAL PKWY & OAK MEADOW,Se,UG/L,1 / 3 MO.,2008-11-30,
5689,3 - CHENAL PKWY & OAK MEADOW,Be,UG/L,1 / 3 MO.,2008-11-30,
5690,3 - CHENAL PKWY & OAK MEADOW,Ni,UG/L,1 / 3 MO.,2008-11-30,
5691,3 - CHENAL PKWY & OAK MEADOW,Cr,UG/L,1 / 3 MO.,2008-11-30,
5692,3 - CHENAL PKWY & OAK MEADOW,Hg,UG/L,1 / 3 MO.,2008-11-30,
5693,3 - CHENAL PKWY & OAK MEADOW,Cyanide,UG/L,1 / 3 MO.,2008-11-30,
5694,3 - CHENAL PKWY & OAK MEADOW,BOD,MG/L,1 / 3 MO.,2008-11-30,10.0
5695,3 - CHENAL PKWY & OAK MEADOW,pH,SU,1 / 3 MO.,2008-11-30,7.27
5696,3 - CHENAL PKWY & OAK MEADOW,TSS,MG/L,1 / 3 MO.,2008-11-30,5.0
5697,3 - CHENAL PKWY & OAK MEADOW,Oil,MG/L,1 / 3 MO.,2008-11-30,0.2
5698,3 - CHENAL PKWY & OAK MEADOW,N,MG/L,1 / 3 MO.,2008-11-30,1.242
5699,3 - CHENAL PKWY & OAK MEADOW,"N, Kjeldahl",MG/L,1 / 3 MO.,2008-11-30,0.5
5700,3 - CHENAL PKWY & OAK MEADOW,P,MG/L,1 / 3 MO.,2008-11-30,0.7140000000000001
5701,3 - CHENAL PKWY & OAK MEADOW,CaCO3,MG/L,1 / 3 MO.,2008-11-30,1.61
5702,3 - CHENAL PKWY & OAK MEADOW,Ag,UG/L,1 / 3 MO.,2008-11-30,0.2
5703,3 - CHENAL PKWY & OAK MEADOW,Zn,UG/L,1 / 3 MO.,2008-11-30,14.5
5704,3 - CHENAL PKWY & OAK MEADOW,Cd,UG/L,1 / 3 MO.,2008-11-30,0.2
5705,3 - CHENAL PKWY & OAK MEADOW,Pb,UG/L,1 / 3 MO.,2008-11-30,0.53
5706,3 - CHENAL PKWY & OAK MEADOW,Cu,UG/L,1 / 3 MO.,2008-11-30,8.05
5707,3 - CHENAL PKWY & OAK MEADOW,Flow,MGD,1 / 3 MO.,2008-11-30,0.006
5708,3 - CHENAL PKWY & OAK MEADOW,TDS,MG/L,1 / 3 MO.,2008-11-30,81.0
5709,3 - CHENAL PKWY & OAK MEADOW,Streptococci,#/100ML,1 / 3 MO.,2008-11-30,600.0
5710,3 - CHENAL PKWY & OAK MEADOW,E.Coli,#/100ML,1 / 3 MO.,2008-11-30,500.0
5711,3 - CHENAL PKWY & OAK MEADOW,"BOD, C",MG/L,1 / 3 MO.,2008-11-30,11.7
5712,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Se,UG/L,1 / 3 MO.,2008-11-30,
5713,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Be,UG/L,1 / 3 MO.,2008-11-30,
5714,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ni,UG/L,1 / 3 MO.,2008-11-30,
5715,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cr,UG/L,1 / 3 MO.,2008-11-30,
5716,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Hg,UG/L,1 / 3 MO.,2008-11-30,
5717,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cyanide,UG/L,1 / 3 MO.,2008-11-30,
5718,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),BOD,MG/L,1 / 3 MO.,2008-11-30,7.2
5719,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),pH,SU,1 / 3 MO.,2008-11-30,7.1
5720,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TSS,MG/L,1 / 3 MO.,2008-11-30,23.0
5721,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Oil,MG/L,1 / 3 MO.,2008-11-30,0.1
5722,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),N,MG/L,1 / 3 MO.,2008-11-30,1.58
5723,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"N, Kjeldahl",MG/L,1 / 3 MO.,2008-11-30,0.5
5724,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),P,MG/L,1 / 3 MO.,2008-11-30,0.8240000000000001
5725,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),CaCO3,MG/L,1 / 3 MO.,2008-11-30,1.54
5726,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Ag,UG/L,1 / 3 MO.,2008-11-30,0.2
5727,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Zn,UG/L,1 / 3 MO.,2008-11-30,15.4
5728,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cd,UG/L,1 / 3 MO.,2008-11-30,0.2
5729,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Pb,UG/L,1 / 3 MO.,2008-11-30,2.4
5730,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Cu,UG/L,1 / 3 MO.,2008-11-30,8.6
5731,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Flow,MGD,1 / 3 MO.,2008-11-30,0.027000000000000003
5732,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),TDS,MG/L,1 / 3 MO.,2008-11-30,93.0
5733,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),Streptococci,#/100ML,1 / 3 MO.,2008-11-30,3900.0
5734,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),E.Coli,#/100ML,1 / 3 MO.,2008-11-30,1800.0
5735,4 - REBSAMEN PARK (CHANGED TO GILLIAM PARK RD. 9/1/2005),"BOD, C",MG/L,1 / 3 MO.,2008-11-30,8.0
5736,5 - 14TH & BOND,Se,UG/L,1 / 3 MO.,2008-11-30,
5737,5 - 14TH & BOND,Be,UG/L,1 / 3 MO.,2008-11-30,
5738,5 - 14TH & BOND,Ni,UG/L,1 / 3 MO.,2008-11-30,
5739,5 - 14TH & BOND,Cr,UG/L,1 / 3 MO.,2008-11-30,
5740,5 - 14TH & BOND,Hg,UG/L,1 / 3 MO.,2008-11-30,
5741,5 - 14TH & BOND,Cyanide,UG/L,1 / 3 MO.,2008-11-30,
5742,5 - 14TH & BOND,BOD,MG/L,1 / 3 MO.,2008-11-30,5.4
5743,5 - 14TH & BOND,pH,SU,1 / 3 MO.,2008-11-30,7.6
5744,5 - 14TH & BOND,TSS,MG/L,1 / 3 MO.,2008-11-30,363.0
5745,5 - 14TH & BOND,Oil,MG/L,1 / 3 MO.,2008-11-30,0.4
5746,5 - 14TH & BOND,N,MG/L,1 / 3 MO.,2008-11-30,1.8
5747,5 - 14TH & BOND,"N, Kjeldahl",MG/L,1 / 3 MO.,2008-11-30,0.5
5748,5 - 14TH & BOND,P,MG/L,1 / 3 MO.,2008-11-30,1.16
5749,5 - 14TH & BOND,CaCO3,MG/L,1 / 3 MO.,2008-11-30,3.43
5750,5 - 14TH & BOND,Ag,UG/L,1 / 3 MO.,2008-11-30,0.2
5751,5 - 14TH & BOND,Zn,UG/L,1 / 3 MO.,2008-11-30,119.8
5752,5 - 14TH & BOND,Cd,UG/L,1 / 3 MO.,2008-11-30,0.63
5753,5 - 14TH & BOND,Pb,UG/L,1 / 3 MO.,2008-11-30,10.1
5754,5 - 14TH & BOND,Cu,UG/L,1 / 3 MO.,2008-11-30,22.4
5755,5 - 14TH & BOND,Flow,MGD,1 / 3 MO.,2008-11-30,0.6459999999999999
5756,5 - 14TH & BOND,TDS,MG/L,1 / 3 MO.,2008-11-30,304.0
5757,5 - 14TH & BOND,Streptococci,#/100ML,1 / 3 MO.,2008-11-30,2200.0
5758,5 - 14TH & BOND,E.Coli,#/100ML,1 / 3 MO.,2008-11-30,1400.0
5759,5 - 14TH & BOND,"BOD, C",MG/L,1 / 3 MO.,2008-11-30,7.4
5760,1 - UNIVERSITY & I-630,Se,UG/L,1 / 3 MO.,2009-02-28,
5761,1 - UNIVERSITY & I-630,Be,UG/L,1 / 3 MO.,2009-02-28,
5762,1 - UNIVERSITY & I-630,Ni,UG/L,1 / 3 MO.,2009-02-28,
5763,1 - UNIVERSITY & I-630,Cr,UG/L,1 / 3 MO.,2009-02-28,
5764,1 - UNIVERSITY & I-630,Hg,UG/L,1 / 3 MO.,2009-02-28,
5765,1 - UNIVERSITY & I-630,Cyanide,UG/L,1 / 3 MO.,2009-02-28,
5766,1 - UNIVERSITY & I-630,BOD,MG/L,1 / 3 MO.,2009-02-28,4.4
